id,space_id,user_id,name,description,centroid_embedding,centroid_updated_at,learning_rate,artifact_count,confidence,created_at,updated_at,centroid_embedding_384
145,61,721395e1-76b6-4b14-88a8-1019c54d3a54,Metaphysics Foundations,Build working knowledge of foundations in Metaphysics.,"[0.03925142,0.03308153,-0.113436654,-0.031641275,0.056281824,-0.01173553,0.009136794,-0.012526756,0.015972886,0.0005557112,-0.019896392,-0.029123258,0.0900663,0.04643163,-0.006822375,-0.0562657,-0.008638204,0.0021552618,0.04393363,0.050896037,-0.030597365,-0.023693675,-0.005952502,-0.0392526,-0.0064222566,0.01943872,-0.00945732,-0.03464132,-0.017856257,-0.045519847,0.0029025073,-0.015606291,0.04490725,-0.025169555,-0.04497558,-0.0754052,0.041409254,0.029411994,0.02259178,-0.005483567,0.008954289,0.030082986,-0.011812424,-0.022403114,0.014105249,-0.0080664,0.00790314,-0.018088331,0.014743549,-0.016634805,0.02116581,-0.0035807125,0.032712493,-0.022151416,0.057432253,0.026058275,0.03623771,0.03515089,0.03798735,-0.027233832,0.04616547,0.05569958,-0.04897074,0.046594564,0.05453368,0.0014212987,-0.022763541,0.059083965,0.0031801718,-0.027874392,0.040946513,-0.013026784,0.027083667,0.025125844,-0.013243734,-0.0073182634,0.020543993,-0.010368507,0.00791746,0.046095863,0.026909161,-0.015210442,0.08081822,0.01795256,0.0378114,-0.002675821,-0.028172333,0.013211627,0.013827606,0.04004159,0.0020624804,0.029611556,0.025927495,0.032837294,-0.05871987,0.009439357,-0.011276803,-0.0119725065,-0.059259523,-0.01962163,-0.020851772,-0.017319027,0.025579516,-0.0075232997,0.04499048,0.029773055,0.0053465012,0.001434072,-0.014825832,0.015298765,-0.046733916,0.025352553,-0.017040692,0.012594998,-0.01881212,-0.03511976,0.074141,-0.037720386,-0.0006980863,0.03895838,-0.015167941,-0.0026519764,0.0028197772,0.049019605,-0.021601094,0.033805087,-0.03569699,-0.025317514,-0.005366511,-0.014654395,0.0067556263,-0.020719934,-0.020798728,-0.008229383,-0.0020780698,0.072393134,-0.01873753,-0.00027665828,0.019440979,0.021459308,0.050510198,-0.0026809112,0.005617031,-0.018995455,-0.013402278,-0.026100837,0.021298392,-0.025902295,-0.014497923,0.037884615,0.041532427,0.04504112,-0.007366137,0.040190566,0.027241793,-0.020102754,-0.016031405,0.01619632,0.0034760656,0.0078655165,0.009688767,0.020268995,0.00022910039,0.017290737,-0.016928555,-0.021901663,0.031689033,0.0085685,0.01603077,0.0211895,-0.047608823,-0.02857057,0.0044208025,0.0237443,0.059185017,0.014767123,0.06772617,-0.027484413,0.0073466767,-0.03337491,0.0042552236,-0.038225237,0.03880972,0.015501678,-0.030177925,-0.014653985,0.023522265,-0.018568506,-0.06415295,-0.0092740655,-0.014458831,0.0029251054,-0.018645871,-0.0050448007,-0.031770512,-0.048787255,0.016920418,0.029558143,0.017249294,-0.042084076,0.0018081435,0.015558325,-0.03598024,0.024501879,-0.028997505,0.06933382,-0.0022530437,0.009639329,0.004378045,0.016410861,0.05973775,-0.023241289,-0.021397792,0.02639804,-0.021483421,0.008155456,-0.009286045,-0.031870004,-0.03523117,0.01771518,0.009301813,0.0068087615,-0.024670681,0.012321828,0.0185912,0.017742034,-0.04304889,0.018313956,-0.0009223398,0.0066760746,-0.031491276,-0.08308021,0.048587397,-0.0071502556,0.014018074,0.019232297,-0.007897361,0.017059421,0.007461028,0.042683937,0.004785854,0.012476842,0.01792018,-0.021757916,-0.03676156,-0.016374042,-0.0017934804,-0.019141585,0.020193689,0.05417521,0.012360787,0.02143152,0.0013139113,0.017510433,0.017906606,-0.0142610865,-0.0230901,0.053180456,-0.02212041,-0.011568238,-0.0032744529,-0.018408593,0.007737266,-0.0032628856,-0.02658942,-0.031259198,-0.050148528,0.014982779,-0.021413183,-0.024358286,0.001001419,0.028725915,-0.00952876,0.03420268,0.0069727986,-0.0015223523,-0.002512918,-0.02813339,-0.004078228,-0.014843959,0.012512844,-0.02801953,-0.008118336,0.006439494,0.003128661,0.018123304,-0.013561509,0.0076939864,-0.022129107,-0.00209448,0.013671286,-0.003933391,0.0015367795,0.016146898,-0.008770744,0.026660446,0.077452436,-0.020226467,-0.0017852597,-0.026470067,0.014676262,0.028900707,0.0658335,0.01340775,0.033663813,0.0046777185,0.020846106,-0.027699476,0.014352951,-0.012257855,-0.03736048,0.019002147,-0.019204695,0.04047598,-0.065617524,0.06411743,0.027000397,0.009700149,0.03682379,-0.020154499,0.015793905,-0.02423754,-0.0053390805,-0.042553797,0.053937502,0.081314884,-0.009896032,0.006531753,-0.0015927214,-0.036380745,0.0029877792,0.026754951,0.00682515,-0.034749724,-0.028946942,0.020270906,-0.010141013,-0.0049154353,1.7710496e-05,0.020823859,0.11481194,-0.019549781,0.028741432,-0.041395318,-0.005539387,0.017325811,-0.024692716,-0.0036553054,0.022502884,-0.0045994986,-0.015843872,0.0032750168,-0.045529924,-0.0020521558,-0.007924859,0.019856125,0.036232267,0.049605925,-0.011538678,-0.008046042,0.013550285,-0.012093663,0.025578853,-0.028629398,0.011590324,0.019495444,0.058331273,-0.0046480317,0.0029639388,-0.004776532,-0.0028841274,0.0058641825,0.004684639,0.016011644,0.013340661,-0.014616498,-0.05250994,-0.008481519,-0.03391845,0.0038743266,0.020724144,-0.0028221705,0.014466268,0.0019061475,0.019129768,-0.00838041,-0.001190081,-0.0047789104,-0.008269358,0.020076362,-0.020723682,-0.056148,-0.031252958,-0.013465965,0.008764174,-0.029802391,-0.009497871,0.02938246,0.023409627,0.036559135,0.00039169495,-0.045880117,0.023347044,0.0019581406,0.02404511,0.065622345,-0.0019175097,-0.049395937,0.0077883736,-0.019817933,0.05641742,0.020780308,-0.027023923,-0.04322532,0.0016287338,0.0076147513,0.040968418,-0.031349942,-0.020693345,0.040093835,0.02257829,0.015910883,-0.025253633,0.0056286883,0.0019296432,0.032748073,0.02879717,0.051125437,-0.010787002,-0.030189412,-0.006213443,0.01937084,0.012109835,-0.00795083,-0.03988718,-0.003648366,-0.003989065,0.024596611,0.016169067,0.006743847,0.030646479,-0.010819009,-0.026139783,-0.014301798,-0.021536307,0.08772279,0.015301154,-0.0070414427,-0.041220617,-0.0074930694,-0.033201594,0.0060748216,-0.024385981,0.0052756662,0.03289173,-0.023244027,-0.018832732,0.00789231,0.018226929,0.014670327,0.0004150161,0.004549953,-0.043916754,0.030409055,-0.001716309,-0.006289599,-0.006051599,-0.015900822,-0.012077445,0.059437368,-0.029768422,0.00020660597,0.016408062,-0.024264853,0.03309474,0.0008303861,-0.03647723,-0.016918588,0.00038224566,0.0018899955,4.35208e-05,-0.015667407,-0.047524918,-0.025139421,-0.01739126,0.027928652,0.006228888,-0.0120033715,0.017599396,-0.012777461,0.04792385,0.0152796265,0.04000964,-0.024453053,-0.055487663,-0.032237154,-0.020767478,0.015101756,0.0052811587,-0.012744156,0.042296737,0.041598905,-0.02306382,0.010578511,0.044282597,-0.027923727,0.03785088,-0.07628274,-0.04765053,0.038390025,-0.023081396,0.015773619,0.008393921,0.03100484,0.03364759,-0.014805552,0.010234671,0.015628152,0.00032620598,0.0018845189,-0.002255846,-0.019167844,-0.013020482,-0.042409092,-0.029363383,-0.0031823071,0.0092156315,-0.038521294,0.050343554,0.00024757534,0.002838906,0.007343499,0.0051203277,0.0004953999,-0.027434945,-0.038137123,-0.052249413,0.005255874,0.02852691,0.042476032,-0.014598408,-0.012446176,-0.0034097712,-0.008758776,0.032094292,-0.0040978356,0.02221474,0.016592171,0.035413224,-0.055614714,-0.013115517,-0.026205841,0.00091430155,-0.04212693,0.016891113,-0.017073778,-0.014613994,-0.012162008,-0.026973939,-0.026887741,0.009775474,0.01660151,0.030814094,0.012310851,-0.0373159,-0.036489993,-0.0179619,-0.033669475,0.024713144,0.049517248,0.011329055,-0.06943169,-0.020176662,-0.014486561,0.002653236,0.0012826178,0.00023211648,-0.0034739121,-0.04754509,-0.039083153,0.04303942,-0.017963134,-0.00046326738,-0.010394785,-0.036702894,0.028645974,-0.027380249,-0.02576933,0.04210087,-0.016739653,0.01637189,0.020656517,-0.011601506,-0.0074539455,-0.0088093495,0.021051666,-0.0054359585,0.031943634,0.003422325,-0.023860153,0.0020050989,-0.00380758,0.044362787,-0.03277242,0.021276757,0.072018065,0.009316864,0.029677983,0.0001833098,-0.018040964,0.022625329,0.0032194406,-0.0042676004,0.004619761,-0.015621403,-0.040022418,0.017353458,-0.019181605,-0.0206515,-0.03277523,-0.011724811,-0.061670993,0.027184196,-0.005738212,0.0013476844,-0.008034972,-0.03605628,-0.016644528,0.038887393,0.0013844044,-0.033438366,-0.0062928423,-0.022075104,-0.037544504,-0.03036558,0.029068733,-0.045744,0.023674687,0.009570707,0.03486096,0.030334216,-0.030517628,0.011003244,0.018569643,0.008699289,-0.029604936,-0.0019796148,0.034424365,0.053136148,-0.034263283,0.06930765,0.050450776,0.011778703,0.0077600745,-0.029499844,0.01657968,0.038727194,-0.076013006,-0.018589457,-0.024460725,-0.019845264,0.028471053,-0.016688231,-0.005091691,0.009545195,0.008084583,0.03199948,-0.019483676,-0.06620411,-0.007122711,0.03609048,0.011214433,-0.0038259893,-0.013783131,0.010466761,0.005680057,0.030893566,0.007136869,-0.0005871611,-0.0070660827,-0.018156867,0.020899098,0.028062211,-0.029562788,-0.014430897,-0.02053495,0.023200423,-0.00639509,-0.04255572,-0.048216697,-0.04476825,-0.06593768,0.011371193,-0.02730332,-0.027896158,-0.0009872838,0.006497464,-0.0013867473,-0.00153716,0.030478692,-0.007284617,-0.008961121,0.012620319,0.03170717,-0.045951366,-0.02697795,-0.0051386096,-0.008765954,-0.045161065,0.01402978,-0.01652985,0.0063939295,0.0137061775,0.036552884,-0.0028053317,0.017733121,-0.02300655,-0.045092188,-0.035331905,0.012704825,-0.0019264597,-0.020187708,-0.033079393,-0.048286695,-0.012050451,-0.0005121154,0.0039285817,-0.056741346,-0.019999785,-0.011310481,0.0007874336,-0.021318099,-0.021694504,0.04675449,-0.013912913,0.0198398,-0.039904587,-0.038995415,-0.025222518,-0.03375917,-0.0155011155,0.013097291,0.01597611,0.039974146,-0.021796888,-0.0034287914,-0.006579277,0.03810532,0.030471083,0.008057705,-0.031315282,0.013684764,-0.020263921,0.008534485,-0.03372182,-0.0038967903,-0.03740346,0.026928766,0.07998507,0.0018541957,0.020374319,0.0048836446,0.050216593,-0.013155209,-0.047549814,-0.032636542,-0.055290084,-0.019763803]",2026-02-15 11:52:02.416862+00,0.1,2,0.2,2026-02-15 11:48:33.458432+00,2026-02-15 11:48:33.458432+00,"[0.03925142,0.03308153,-0.113436654,-0.031641275,0.056281824,-0.01173553,0.009136794,-0.012526756,0.015972886,0.0005557112,-0.019896392,-0.029123258,0.0900663,0.04643163,-0.006822375,-0.0562657,-0.008638204,0.0021552618,0.04393363,0.050896037,-0.030597365,-0.023693675,-0.005952502,-0.0392526,-0.0064222566,0.01943872,-0.00945732,-0.03464132,-0.017856257,-0.045519847,0.0029025073,-0.015606291,0.04490725,-0.025169555,-0.04497558,-0.0754052,0.041409254,0.029411994,0.02259178,-0.005483567,0.008954289,0.030082986,-0.011812424,-0.022403114,0.014105249,-0.0080664,0.00790314,-0.018088331,0.014743549,-0.016634805,0.02116581,-0.0035807125,0.032712493,-0.022151416,0.057432253,0.026058275,0.03623771,0.03515089,0.03798735,-0.027233832,0.04616547,0.05569958,-0.04897074,0.046594564,0.05453368,0.0014212987,-0.022763541,0.059083965,0.0031801718,-0.027874392,0.040946513,-0.013026784,0.027083667,0.025125844,-0.013243734,-0.0073182634,0.020543993,-0.010368507,0.00791746,0.046095863,0.026909161,-0.015210442,0.08081822,0.01795256,0.0378114,-0.002675821,-0.028172333,0.013211627,0.013827606,0.04004159,0.0020624804,0.029611556,0.025927495,0.032837294,-0.05871987,0.009439357,-0.011276803,-0.0119725065,-0.059259523,-0.01962163,-0.020851772,-0.017319027,0.025579516,-0.0075232997,0.04499048,0.029773055,0.0053465012,0.001434072,-0.014825832,0.015298765,-0.046733916,0.025352553,-0.017040692,0.012594998,-0.01881212,-0.03511976,0.074141,-0.037720386,-0.0006980863,0.03895838,-0.015167941,-0.0026519764,0.0028197772,0.049019605,-0.021601094,0.033805087,-0.03569699,-0.025317514,-0.005366511,-0.014654395,0.0067556263,-0.020719934,-0.020798728,-0.008229383,-0.0020780698,0.072393134,-0.01873753,-0.00027665828,0.019440979,0.021459308,0.050510198,-0.0026809112,0.005617031,-0.018995455,-0.013402278,-0.026100837,0.021298392,-0.025902295,-0.014497923,0.037884615,0.041532427,0.04504112,-0.007366137,0.040190566,0.027241793,-0.020102754,-0.016031405,0.01619632,0.0034760656,0.0078655165,0.009688767,0.020268995,0.00022910039,0.017290737,-0.016928555,-0.021901663,0.031689033,0.0085685,0.01603077,0.0211895,-0.047608823,-0.02857057,0.0044208025,0.0237443,0.059185017,0.014767123,0.06772617,-0.027484413,0.0073466767,-0.03337491,0.0042552236,-0.038225237,0.03880972,0.015501678,-0.030177925,-0.014653985,0.023522265,-0.018568506,-0.06415295,-0.0092740655,-0.014458831,0.0029251054,-0.018645871,-0.0050448007,-0.031770512,-0.048787255,0.016920418,0.029558143,0.017249294,-0.042084076,0.0018081435,0.015558325,-0.03598024,0.024501879,-0.028997505,0.06933382,-0.0022530437,0.009639329,0.004378045,0.016410861,0.05973775,-0.023241289,-0.021397792,0.02639804,-0.021483421,0.008155456,-0.009286045,-0.031870004,-0.03523117,0.01771518,0.009301813,0.0068087615,-0.024670681,0.012321828,0.0185912,0.017742034,-0.04304889,0.018313956,-0.0009223398,0.0066760746,-0.031491276,-0.08308021,0.048587397,-0.0071502556,0.014018074,0.019232297,-0.007897361,0.017059421,0.007461028,0.042683937,0.004785854,0.012476842,0.01792018,-0.021757916,-0.03676156,-0.016374042,-0.0017934804,-0.019141585,0.020193689,0.05417521,0.012360787,0.02143152,0.0013139113,0.017510433,0.017906606,-0.0142610865,-0.0230901,0.053180456,-0.02212041,-0.011568238,-0.0032744529,-0.018408593,0.007737266,-0.0032628856,-0.02658942,-0.031259198,-0.050148528,0.014982779,-0.021413183,-0.024358286,0.001001419,0.028725915,-0.00952876,0.03420268,0.0069727986,-0.0015223523,-0.002512918,-0.02813339,-0.004078228,-0.014843959,0.012512844,-0.02801953,-0.008118336,0.006439494,0.003128661,0.018123304,-0.013561509,0.0076939864,-0.022129107,-0.00209448,0.013671286,-0.003933391,0.0015367795,0.016146898,-0.008770744,0.026660446,0.077452436,-0.020226467,-0.0017852597,-0.026470067,0.014676262,0.028900707,0.0658335,0.01340775,0.033663813,0.0046777185,0.020846106,-0.027699476,0.014352951,-0.012257855,-0.03736048,0.019002147,-0.019204695,0.04047598,-0.065617524,0.06411743,0.027000397,0.009700149,0.03682379,-0.020154499,0.015793905,-0.02423754,-0.0053390805,-0.042553797,0.053937502,0.081314884,-0.009896032,0.006531753,-0.0015927214,-0.036380745,0.0029877792,0.026754951,0.00682515,-0.034749724,-0.028946942,0.020270906,-0.010141013,-0.0049154353,1.7710496e-05,0.020823859,0.11481194,-0.019549781,0.028741432,-0.041395318,-0.005539387,0.017325811,-0.024692716,-0.0036553054,0.022502884,-0.0045994986,-0.015843872,0.0032750168,-0.045529924,-0.0020521558,-0.007924859,0.019856125,0.036232267,0.049605925,-0.011538678,-0.008046042,0.013550285,-0.012093663,0.025578853,-0.028629398,0.011590324,0.019495444,0.058331273,-0.0046480317,0.0029639388,-0.004776532,-0.0028841274,0.0058641825,0.004684639,0.016011644,0.013340661,-0.014616498,-0.05250994,-0.008481519,-0.03391845,0.0038743266,0.020724144,-0.0028221705,0.014466268,0.0019061475]"
